country_iso3,hs_code,name_ko,mfn_rate_display
CHN,0404100010,"Whey for feed (protein content 2-7% by weight, lactose content 76-88% by weight)",6%
CHN,0404100090,Other whey and modified whey,6%
CHN,0404900000,Other products containing natural milk not listed in the list,20%
CHN,0405100000,butter,10%
CHN,0405200000,Dairy Sauce,10%
CHN,0405900000,Other fats and oils obtained from milk,10%
CHN,0406100000,Fresh cheese (unripened or uncured),12%
CHN,0406200000,Various grated or powdered cheeses,12%
CHN,0406300000,Processed cheese,12%
CHN,0406400000,Blue cheese and other cheeses with veins produced by Penicillium roqueforti,15%
CHN,0406900000,Other cheeses,12%
CHN,0407110000,Fertilized eggs for hatching,0%
CHN,0407190010,Other fertilized endangered bird eggs for hatching,0%
CHN,0407190090,Other fertilized poultry eggs for hatching (except eggs from endangered poultry),0%
CHN,0407210000,Other fresh eggs in shell,20%
CHN,0407290010,Other fresh endangered poultry eggs in shell,20%
CHN,0407290090,Other fresh shelled eggs,20%
CHN,0407901000,Salted Eggs in Shell,20%
CHN,0407902000,Preserved Eggs in Shell,20%
CHN,0407909010,Other preserved or boiled endangered wild bird eggs in shell,20%
CHN,0407909090,Other pickled or boiled poultry eggs in shell,20%
CHN,0408110000,Dried egg yolk,20%
CHN,0408190000,Other egg yolks,20%
CHN,0408910000,Dried other shelled poultry eggs,20%
CHN,0408990000,Other shelled poultry eggs,20%
CHN,0409000000,Natural honey,15%
CHN,0410100010,Edible endangered insects,20%
CHN,0410100090,Other edible insects,20%
CHN,0410901000,Bird's Nest,25%
CHN,0410902100,Fresh Royal Jelly,15%
CHN,0410902200,Fresh Royal Jelly Powder,15%
CHN,0410902300,Bee Pollen,20%
CHN,0410902900,Other bee products,20%
CHN,0410909010,Other edible endangered animal products not listed in the list,20%
CHN,0410909090,Other edible animal products not listed in the list,20%
CHN,0501000000,Unprocessed human hair; waste human hair,15%
CHN,0502101000,Bristle,20%
CHN,0502102000,Pig hair,20%
CHN,0502103000,Waste bristles or pig hair,20%
CHN,0502901100,Goat hair,20%
CHN,0502901200,Weasel tail hair,20%
CHN,0502901910,Endangered badger hair and other endangered animal hair for brush making,20%
CHN,0502901990,Other badger hair and other animal hair for brush making,20%
CHN,0502902010,Endangered badger hair and other endangered animal hair waste for brush making,20%
CHN,0502902090,Other waste of badger hair and other animal hair for brush making,20%
CHN,0504001100,Whole or cut salted hog casings,20%
CHN,0504001200,Whole or cut salted sheep casings,18%
CHN,0504001300,Whole or cut salted goat casings,18%
CHN,0504001400,Whole or cut salted pig intestines,20%
CHN,0504001900,"Other animal casings, whole or cut",18%
CHN,0504002100,"Cold, frozen chicken gizzards",20%
CHN,0504002900,"Stomachs of other animals, whole or in pieces",20%
CHN,0504009000,"Other animal intestines and bladders, whole or in pieces",20%
CHN,0505100010,Endangered wild bird feathers and down for filling,10%
CHN,0505100090,Other filling feathers and down,10%
CHN,0505901000,Feather or partly feather powder and waste,10%
CHN,0505909010,Other endangered wild bird feathers and down,10%
CHN,0505909090,"Other feathers, down",10%
CHN,0506100000,Acid-treated collagen and bone,12%
CHN,0506901110,Bone waste containing cattle and sheep components,12%
CHN,0506901190,Bone meal containing cattle and sheep ingredients,12%
CHN,0506901910,Other bone waste,12%
CHN,0506901990,Other bone meal,12%
CHN,0506909011,Degummed tiger bone,12%
CHN,0506909019,Undegummed tiger bone,12%
CHN,0506909021,Debonded leopard bone,12%
CHN,0506909029,Undegummed leopard bone,12%
CHN,0506909031,Debonded bones and horn from endangered wild animals,12%
CHN,0506909039,"Bones and horns of endangered wild animals, not debonded",12%
CHN,0506909091,Other bones and horn columns that have been debonded,12%
CHN,0506909099,Other bones and horn columns not debonded,12%
CHN,0507100010,Rhino Horn,10%
CHN,0507100020,"Other endangered wild animal teeth, tooth powder and waste",10%
CHN,0507100030,Other animal teeth,10%
CHN,0507100090,Other animal tooth powder and waste,10%
CHN,0507901000,"Antelope horns, powder and waste thereof",3%
CHN,0507902010,Endangered velvet antler and its powder,11%
CHN,0507902090,Non-endangered velvet antler and its powder,11%
CHN,0507909011,Endangered turtle shells and antlers,10%
CHN,0507909019,Non-endangered turtle shells and antlers,10%
CHN,0507909020,"Baleen, Baleen Hair",10%
CHN,0507909030,Other endangered animals,10%
CHN,0507909090,Other non-endangered animal horns,10%
CHN,0508001010,Powder and waste of endangered corals and endangered aquatic products,12%
CHN,0508001090,"Other aquatic shell, bone powder and waste",12%
CHN,0508009010,Shells and bones of endangered corals and endangered aquatic products,12%
CHN,0508009090,Shells and bones of other aquatic products,12%
CHN,0510001010,Bezoar,3%
CHN,0510001020,Monkey date,3%
CHN,0510001090,Other yellow medicines,3%
CHN,0510002010,"Castoreum, Civet",7%
CHN,0510002020,Ambergris,7%
CHN,0510003010,Natural Musk,7%
CHN,0510003090,Other Musks,7%
CHN,0510004000,Mylabris,7%
CHN,0510009010,Other endangered wild animal bile and other products,6%
CHN,0510009090,"Bile, medicinal glands and other animal products",6%
CHN,0511100010,Semen from endangered wild cattle,0%
CHN,0511100090,Bovine semen (except endangered wild cattle),0%
CHN,0511911110,Fertilized eggs of endangered fish,12%
CHN,0511911190,"Fertilized fish eggs (including eyed eggs, except endangered species)",12%
CHN,0511911910,Non-food products from endangered fish,12%
CHN,0511911990,Other non-food products of fish,12%
CHN,0511919010,Products from endangered aquatic invertebrates,12%
CHN,0511919020,Artemia eggs (brine shrimp eggs),12%
CHN,0511919090,Other aquatic invertebrate products,12%
CHN,0511991010,Semen of endangered wild animals (except cattle semen),0%
CHN,0511991090,Other animal semen (except cattle semen and semen of other endangered animals),0%
CHN,0511992010,Endangered Wildlife Embryos,0%
CHN,0511992020,"Embryos of pigs, cattle, goats and sheep (except endangered species)",0%
CHN,0511992090,Other animal embryos,0%
CHN,0511993000,Silkworm eggs,0%
CHN,0511994010,Waste horse hair,15%
CHN,0511994090,Other horse hair,15%
CHN,0511999010,Other unlisted endangered wildlife products,12%
CHN,0511999090,Other animal products not listed in the list,12%
CHN,0601101000,Dormant Crocus Bulbs,4%
CHN,0601102110,Planting dormant endangered wild lily bulbs,0%
CHN,0601102190,Planting dormant lily bulbs,0%
CHN,0601102910,Endangered wild lily bulbs that are dormant and not for planting,5%
CHN,0601102990,Other dormant lily bulbs not for planting,5%
CHN,0601109110,Planting dormant orchid tubers,0%
CHN,0601109191,"Planting dormant bulbs of other endangered plants, etc.",0%
CHN,0601109199,"Dormant bulbs, tubers, roots, corms, root collars and rhizomes for planting (except endangered species)",0%
CHN,0601109910,Other dormant orchid tubers,5%
CHN,0601109991,"Other dormant endangered plant bulbs, etc.",5%
CHN,0601109999,"Other dormant bulbs, tubers and roots",5%
CHN,0601200010,Growing or flowering orchid tubers,15%
CHN,0601200020,Growing or flowering cyclamen bulbs,15%
CHN,0601200091,"Bulbs of other endangered plants growing or blooming, etc.",15%
CHN,0601200099,"Bulbs, tubers, tuberous roots, corms, root collars and rhizomes, growing or flowering; chicory plants and roots (except endangered)",15%
CHN,0602100010,Unrooted cuttings and scion grafts of endangered plants,0%
CHN,0602100090,Unrooted cuttings and scion (except endangered species),0%
CHN,0602201000,Edible fruit or edible nut seedlings,0%
CHN,0602209000,Other edible fruit and nut trees and shrubs,10%
CHN,0602301010,Endangered wild rhododendron,0%
CHN,0602301090,Other Rhododendron,0%
CHN,0602309010,Non-species endangered wild rhododendron,15%
CHN,0602309090,Other Rhododendron,15%
CHN,0602401010,Planting endangered wild roses,0%
CHN,0602401090,Other roses,0%
CHN,0602409010,Endangered wild roses not for planting,15%
CHN,0602409090,Other roses not for planting,15%
CHN,0602901000,Mushroom mycelium,0%
CHN,0602909110,Planting orchids,0%
CHN,0602909120,Planting endangered yew seedlings,0%
CHN,0602909191,Other endangered plant species seedlings,0%
CHN,0602909199,Other seedlings for planting (except endangered species),0%
CHN,0602909200,Other orchids,10%
CHN,0602909300,Other chrysanthemums,10%
CHN,0602909410,Aloe vera,10%
CHN,0602909420,Other Aloe Vera,10%
CHN,0602909430,Other endangered wild lilies not for planting,10%
CHN,0602909490,Other lilies,10%
CHN,0602909500,Other Carnations,10%
CHN,0602909910,Cycads,10%
CHN,0602909920,cactus,10%
CHN,0602909930,Endangered yew,10%
CHN,0602909991,Other endangered living plants,10%
CHN,0602909999,Other live plants,10%
CHN,0603110000,Fresh roses,10%
CHN,0603120000,Fresh carnations,10%
CHN,0603130000,Fresh orchid,10%
CHN,0603140000,Fresh chrysanthemum,10%
CHN,0603150000,Fresh lilies (Lilium),10%
CHN,0603190010,Fresh endangered plant flower arrangements and buds,10%
CHN,0603190090,Other fresh cut flowers and flower buds,10%
CHN,0603900010,Dried or dyed endangered plant cut flowers and buds,23%
CHN,0603900090,Other dried or dyed cut flowers and flower buds,23%
CHN,0604201010,Fresh wild endangered mosses and lichens,23%
CHN,0604201090,Fresh other mosses and lichens,23%
CHN,0604209010,"Other fresh endangered plant branches, leaves or other parts, grass",10%
CHN,0604209090,"Other fresh plant branches, leaves or other parts, grass",10%
CHN,0604901010,Other endangered wild mosses and lichens,23%
CHN,0604901090,Other mosses and lichens,23%
CHN,0604909010,"Other dyed or processed endangered plant branches, leaves or other parts, grass, etc.",10%
CHN,0604909090,"Other dyed or processed plant branches, leaves or other parts, grass",10%
CHN,0701100000,Seed potatoes,13%
CHN,0701900000,Other fresh or frozen potatoes,13%
CHN,0702000000,Fresh or frozen tomatoes,13%
CHN,0703101000,Fresh or frozen onions,13%
CHN,0703102000,Fresh or frozen shallots,13%
CHN,0703201000,Fresh or frozen garlic,13%
CHN,0703202000,Fresh or refrigerated garlic shoots and garlic sprouts,13%
CHN,0703209000,Fresh or refrigerated other garlic,13%
CHN,0703901000,Fresh or frozen leeks,13%
CHN,0703902000,Fresh or frozen green onions,13%
CHN,0703909000,Fresh or chilled other allium vegetables,13%
CHN,0704101000,Fresh or chilled cauliflower (broccoli),10%
CHN,0704109010,Fresh or cold broccoli,11%
CHN,0704109090,Fresh or cold broccoli,11%
CHN,0704200000,Fresh or refrigerated Brussels sprouts,13%
CHN,0704901000,Fresh or frozen cabbage,13%
CHN,0704909001,Fresh and cold other cabbage,13%
CHN,0704909090,"Other edible mustard vegetables, fresh or chilled",13%
CHN,0705110000,Fresh or chilled cabbage lettuce (iceberg lettuce),10%
CHN,0705190000,"Other lettuces, fresh or chilled",10%
CHN,0705210000,Fresh or chilled Witlov chicory,13%
CHN,0705290000,"Other chicory, fresh or chilled",13%
CHN,0706100001,Fresh and cold carrots,13%
CHN,0706100090,Fresh or frozen turnips,13%
CHN,0706900000,"Radishes and similar edible roots, fresh or chilled",13%
CHN,0707000000,"Cucumbers and gherkins, fresh or chilled",13%
CHN,0708100000,Fresh or frozen peas,13%
CHN,0708200000,Fresh or chilled cowpeas and beans,13%
CHN,0708900000,"Other leguminous vegetables, fresh or frozen",13%
CHN,0709200000,Fresh or frozen asparagus,13%
CHN,0709300000,Fresh or frozen eggplant,13%
CHN,0709400000,Fresh or frozen celery,10%
CHN,0709510000,"Agaricus mushrooms, fresh or refrigerated",13%
CHN,0709520000,Fresh or chilled boletus mushrooms,13%
CHN,0709530000,"Chanterelles mushrooms, fresh or refrigerated",13%
CHN,0709540000,Fresh or frozen shiitake mushrooms,13%
CHN,0709550010,Fresh or frozen pine mushrooms,13%
CHN,0709550090,"Fresh or refrigerated American pine mushrooms, cedar pine mushrooms, sweet pine mushrooms, European pine mushrooms",13%
CHN,0709560010,Fresh or chilled endangered wild truffles (Truffles),13%
CHN,0709560090,Other truffles (Truffles) fresh or chilled,13%
CHN,0709591000,Fresh or refrigerated other matsutake mushrooms,13%
CHN,0709593000,Fresh or frozen Flammulina velutipes,13%
CHN,0709594000,Fresh or frozen straw mushrooms,13%
CHN,0709595010,Fresh or refrigerated endangered wild mushrooms,13%
CHN,0709595090,Fresh or refrigerated other mushrooms,13%
CHN,0709596000,"Other truffles, fresh or refrigerated",13%
CHN,0709599000,"Other mushrooms, fresh or chilled",13%
CHN,0709600000,"Fruits of the genus Capsicum and allspice, fresh or chilled",13%
CHN,0709700000,Fresh or frozen spinach,13%
CHN,0709910000,Fresh or frozen artichokes,13%
CHN,0709920000,Fresh or frozen olives,13%
CHN,0709930000,"Pumpkins, squash and gourds (Cucurbita spp.), fresh or chilled",13%
CHN,0709991000,Fresh or frozen bamboo shoots,13%
CHN,0709999001,Fresh or frozen loofah,13%
CHN,0709999002,Fresh or frozen Chinese cabbage,13%
CHN,0709999003,Fresh or frozen Chinese cabbage,13%
CHN,0709999004,Fresh or refrigerated bitter melon,13%
CHN,0709999005,Fresh or chilled wasabi,13%
CHN,0709999010,Fresh or frozen wild water shield,13%
CHN,0709999090,"Other vegetables, fresh or chilled",13%
CHN,0710100000,Frozen potatoes,13%
CHN,0710210000,Frozen peas,13%
CHN,0710221000,Frozen adzuki beans (red beans),13%
CHN,0710229000,Frozen cowpeas and beans,13%
CHN,0710290000,Freezing other legumes,13%
CHN,0710300000,Frozen spinach,13%
CHN,0710400000,Frozen sweet corn,10%
CHN,0710801000,Frozen Matsutake,13%
CHN,0710802000,Frozen garlic sprouts and garlic shoots (including green garlic),13%
CHN,0710803000,Frozen garlic,13%
CHN,0710804000,Frozen porcini,13%
CHN,0710809010,Frozen garlic cloves,13%
CHN,0710809020,Frozen shiitake mushrooms,13%
CHN,0710809030,Frozen wild water shield,13%
CHN,0710809090,Frozen unlisted vegetables,13%
CHN,0710900000,Frozen Assorted Vegetables,10%
CHN,0711200000,Temporarily preserved olives,13%
CHN,0711400000,Cucumbers and gherkins temporarily preserved,13%
CHN,0711511200,Salted white mushrooms,13%
CHN,0711511900,Other Agaricus mushrooms in salt water,13%
CHN,0711519000,Other Agaricus mushrooms temporarily deposited,13%
CHN,0711591100,Salted Matsutake,13%
CHN,0711591910,Salted mushrooms,13%
CHN,0711591920,Wild Chinese Truffles in Salt Water,13%
CHN,0711591990,Other non-Agaric mushrooms and truffles in salt water,13%
CHN,0711599010,Temporarily preserved mushrooms,13%
CHN,0711599090,Temporarily preserved mushrooms and truffles,13%
CHN,0711903100,Salted Bamboo Shoots,13%
CHN,0711903410,Garlic heads and cloves simply pickled in salt water,13%
CHN,0711903490,Other garlic simply pickled in brine,13%
CHN,0711903900,Other vegetables and mixed vegetables in brine,13%
CHN,0711909000,Other vegetables and mixed vegetables temporarily preserved,13%
CHN,0712200000,Dried onions,13%
CHN,0712310000,Dried Agaricus mushrooms,13%
CHN,0712320000,Dried Fungus,13%
CHN,0712330000,Dried Tremella (White Fungus),13%
CHN,0712340000,Dried Shiitake Mushrooms,13%
CHN,0712392000,Dried Enoki Mushroom,13%
CHN,0712395000,Dried porcini,13%
CHN,0712399100,Dried Morels,13%
CHN,0712399910,Dried Matsutake,13%
CHN,0712399920,Dried wild Chinese truffles,13%
CHN,0712399990,Other dried mushrooms and truffles,13%
CHN,0712901000,Dried bamboo shoots,13%
CHN,0712902000,Osmanthus fragrans (dried Osmanthus fragrans),13%
CHN,0712903000,Dried daylily,13%
CHN,0712904000,Dried bracken,13%
CHN,0712905010,Dried or dehydrated garlic heads and cloves,13%
CHN,0712905090,Other dried or dehydrated garlic,13%
CHN,0712909100,Dried Horseradish,13%
CHN,0712909910,Dried wild water shield,13%
CHN,0712909920,Sweet corn seeds (sweet corn for seed),13%
CHN,0712909990,Other dried vegetables and assorted vegetables,13%
CHN,0713101000,Seed peas,0%
CHN,0713109000,Other dried peas,5%
CHN,0713201000,Dried chickpeas for seed,0%
CHN,0713209000,Other dried chickpeas,7%
CHN,0713311000,Dried green beans for seed,0%
CHN,0713319000,Other dried green beans,3%
CHN,0713321000,Adzuki beans (red beans),0%
CHN,0713329000,Other dried adzuki beans,3%
CHN,0713331000,Seed beans,0%
CHN,0713339000,Other dried beans,7.5%
CHN,0713340000,Dried Bambara Beans,7%
CHN,0713350010,Cowpea (Vigna oleracea),7%
CHN,0713350090,Other dried cowpeas,7%
CHN,0713390000,Other dried Vigna and Phaseolus species,7%
CHN,0713401000,Dried lentils for seed,0%
CHN,0713409000,Other dried lentils,7%
CHN,0713501000,Broad beans for seed,0%
CHN,0713509000,Other dried broad beans,7%
CHN,0713601000,Dried pigeon pea for seed (Pigeon pea),0%
CHN,0713609000,Other dried pigeon peas (Campodium spp.),7%
CHN,0713901000,Other dried beans,0%
CHN,0713909000,Other dried beans,7%
CHN,0714101000,Fresh cassava,10%
CHN,0714102000,Dried cassava,5%
CHN,0714103000,Cold or frozen cassava,10%
CHN,0714201100,Fresh seed sweet potato,0%
CHN,0714201900,Other non-seed fresh sweet potatoes,13%
CHN,0714202000,Dried sweet potatoes,13%
CHN,0714203000,Cold or frozen sweet potatoes,13%
CHN,0714300000,"Fresh, cold, frozen or dried Chinese yam",13%
CHN,0714400001,Fresh and cold taro (Taro),13%
CHN,0714400090,Frozen and dried taro (Colocasia spp.),13%
CHN,0714500000,"Fresh, cold, frozen or dried arrow-leaved yellow taro (Taro spp.)",13%
CHN,0714901000,"Fresh, cold, frozen, and dried water chestnuts",13%
CHN,0714902100,Lotus root for planting,0%
CHN,0714902900,"Fresh, cold, frozen, and dried lotus roots not for planting",13%
CHN,0714909010,"Fresh, cold, frozen and dried orchid tubers",13%
CHN,0714909091,Other endangered similar roots containing high starch or inulin,13%
CHN,0714909099,Other similar roots containing high starch or inulin,13%
